# BUSCO version is: 4.0.5 
# The lineage dataset is: fungi_odb10 (Creation date: 2019-12-13, number of species: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
150469at4751	Complete	scaffold_6	53723	55972	532.7	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	scaffold_750	1614	4594	627.3	583	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Complete	scaffold_52	66856	69606	490.3	397	https://www.orthodb.org/v10?query=154126at4751	Ubiquitin-like modifier-activating enzyme ATG7
156073at4751	Missing
160044at4751	Complete	scaffold_684	9247	11539	436.6	351	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	scaffold_10	97596	99850	477.2	480	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	scaffold_740	5464	6760	190.6	220	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	scaffold_67	63165	64767	639.5	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Duplicated	scaffold_187	6996	10512	373.2	307	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
161113at4751	Duplicated	scaffold_574	10471	12198	365.4	307	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Complete	scaffold_93	55616	60415	208.3	318	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Complete	scaffold_5	16820	18299	268.3	262	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	scaffold_560	16986	18849	391.1	419	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Complete	scaffold_34	38209	44862	99.0	346	https://www.orthodb.org/v10?query=167374at4751	ATP-dependent DNA helicase II subunit 2
167498at4751	Complete	scaffold_276	8507	10477	575.6	389	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	scaffold_983	4181	7276	490.1	392	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Missing
169381at4751	Complete	scaffold_115	24022	28312	325.6	239	https://www.orthodb.org/v10?query=169381at4751	WD40-repeat-containing domain
170297at4751	Complete	scaffold_310	17148	19108	702.8	503	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	scaffold_916	2466	7962	189.1	571	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	scaffold_12	100914	105437	588.9	887	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Missing
171238at4751	Complete	scaffold_854	6275	8155	426.6	318	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Duplicated	scaffold_50	23048	24628	551.0	329	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172113at4751	Duplicated	scaffold_550	11871	13445	516.0	323	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Complete	scaffold_503	1	3263	430.0	625	https://www.orthodb.org/v10?query=172363at4751	Armadillo-type fold
172966at4751	Complete	scaffold_1	49522	51603	533.6	371	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Complete	scaffold_45	16836	19368	514.1	469	https://www.orthodb.org/v10?query=173428at4751	Aminoacyl-tRNA synthetase, class II
173995at4751	Complete	scaffold_380	27500	28762	300.5	281	https://www.orthodb.org/v10?query=173995at4751	Probable cytosolic iron-sulfur protein assembly protein 1
174653at4751	Duplicated	scaffold_231	35473	37013	674.1	369	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174653at4751	Duplicated	scaffold_270	12985	14506	675.6	369	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Complete	scaffold_598	5602	7544	243.0	281	https://www.orthodb.org/v10?query=174672at4751	tRNA guanosine-2'-O-methyltransferase
175136at4751	Complete	scaffold_757	4361	6267	305.6	294	https://www.orthodb.org/v10?query=175136at4751	WD40-repeat-containing domain
175599at4751	Complete	scaffold_218	38580	43164	117.6	195	https://www.orthodb.org/v10?query=175599at4751	SWR1-complex protein 4
176178at4751	Complete	scaffold_535	18215	19974	449.2	321	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176478at4751	Complete	scaffold_431	13001	16138	381.9	412	https://www.orthodb.org/v10?query=176478at4751	CBF-domain-containing protein
176648at4751	Complete	scaffold_139	36140	38066	286.4	286	https://www.orthodb.org/v10?query=176648at4751	chaperone DnaJ
176748at4751	Missing
179025at4751	Complete	scaffold_28	84189	86720	189.1	207	https://www.orthodb.org/v10?query=179025at4751	Nucleotide-diphospho-sugar transferase
179437at4751	Complete	scaffold_11	81816	83543	551.8	377	https://www.orthodb.org/v10?query=179437at4751	anthranilate synthase component I
179897at4751	Complete	scaffold_155	4227	5989	247.5	301	https://www.orthodb.org/v10?query=179897at4751	Atg6/Beclin
181890at4751	Missing
181959at4751	Complete	scaffold_276	19006	20593	643.5	352	https://www.orthodb.org/v10?query=181959at4751	26S Proteasome regulatory subunit 6A
183720at4751	Complete	scaffold_151	33460	35871	372.1	370	https://www.orthodb.org/v10?query=183720at4751	RNA helicase
183801at4751	Complete	scaffold_287	28514	31170	105.6	118	https://www.orthodb.org/v10?query=183801at4751	DNA-directed RNA polymerase III subunit RPC6
183849at4751	Complete	scaffold_30	52994	55430	691.7	464	https://www.orthodb.org/v10?query=183849at4751	Oligosaccharyl transferase STT3 subunit
184718at4751	Complete	scaffold_104	48186	51113	760.2	715	https://www.orthodb.org/v10?query=184718at4751	Pre-mRNA-processing factor 6
184762at4751	Complete	scaffold_517	6602	8030	592.7	305	https://www.orthodb.org/v10?query=184762at4751	26S proteasome regulatory subunit 8
185196at4751	Missing
185399at4751	Fragmented	scaffold_838	7699	8399	119.9	124	https://www.orthodb.org/v10?query=185399at4751	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
186138at4751	Complete	scaffold_7	23372	25371	361.6	295	https://www.orthodb.org/v10?query=186138at4751	DNA primase
186574at4751	Complete	scaffold_348	24595	26148	512.0	365	https://www.orthodb.org/v10?query=186574at4751	Adenylosuccinate lyase
186701at4751	Missing
187821at4751	Complete	scaffold_615	16205	18079	537.3	389	https://www.orthodb.org/v10?query=187821at4751	GMP synthase
188070at4751	Complete	scaffold_140	14812	16446	560.4	297	https://www.orthodb.org/v10?query=188070at4751	ATPase, AAA-type, conserved site
189234at4751	Complete	scaffold_67	54352	57047	177.2	273	https://www.orthodb.org/v10?query=189234at4751	Ku70
189573at4751	Duplicated	scaffold_73	32918	35023	323.8	262	https://www.orthodb.org/v10?query=189573at4751	Coatomer subunit delta
189573at4751	Duplicated	scaffold_338	11332	14341	355.1	289	https://www.orthodb.org/v10?query=189573at4751	Coatomer subunit delta
190183at4751	Complete	scaffold_742	5638	7630	346.2	257	https://www.orthodb.org/v10?query=190183at4751	Prephenate dehydrogenase
190475at4751	Complete	scaffold_77	6903	10009	485.1	490	https://www.orthodb.org/v10?query=190475at4751	digestive organ expansion factor
190832at4751	Complete	scaffold_58	22577	27279	372.2	337	https://www.orthodb.org/v10?query=190832at4751	PAN2-PAN3 deadenylation complex subunit PAN3
191114at4751	Complete	scaffold_166	15990	17927	455.7	326	https://www.orthodb.org/v10?query=191114at4751	Phenylalanyl-tRNA synthetase alpha chain
191296at4751	Missing
191310at4751	Complete	scaffold_339	23283	26853	459.2	564	https://www.orthodb.org/v10?query=191310at4751	Vps16, C-terminal
192059at4751	Missing
192135at4751	Complete	scaffold_9	5987	13582	417.0	730	https://www.orthodb.org/v10?query=192135at4751	Rho GTPase activation protein
192452at4751	Complete	scaffold_211	43268	45541	501.9	533	https://www.orthodb.org/v10?query=192452at4751	Dihydropteroate synthase
195619at4751	Complete	scaffold_463	660	2566	574.6	448	https://www.orthodb.org/v10?query=195619at4751	Pyridoxal phosphate-dependent transferase
195863at4751	Complete	scaffold_72	65581	69452	823.6	821	https://www.orthodb.org/v10?query=195863at4751	Exportin-T
196015at4751	Complete	scaffold_894	2631	4265	645.0	372	https://www.orthodb.org/v10?query=196015at4751	putative rRNA pseudouridine synthase
196094at4751	Complete	scaffold_66	2728	5238	290.1	466	https://www.orthodb.org/v10?query=196094at4751	Translocation protein sec63
196841at4751	Duplicated	scaffold_150	20403	22249	621.1	438	https://www.orthodb.org/v10?query=196841at4751	Sulfate adenylyltransferase
196841at4751	Duplicated	scaffold_44	46618	48458	612.2	434	https://www.orthodb.org/v10?query=196841at4751	Sulfate adenylyltransferase
197111at4751	Complete	scaffold_238	11528	13483	542.5	319	https://www.orthodb.org/v10?query=197111at4751	Cysteine desulfurase
197612at4751	Missing
198196at4751	Complete	scaffold_433	1647	3529	501.5	371	https://www.orthodb.org/v10?query=198196at4751	Threonine dehydratase
198234at4751	Complete	scaffold_80	43523	46825	230.3	353	https://www.orthodb.org/v10?query=198234at4751	Conserved oligomeric Golgi complex subunit 3
200331at4751	Complete	scaffold_547	462	3430	148.1	209	https://www.orthodb.org/v10?query=200331at4751	TAP42-like protein
201591at4751	Complete	scaffold_203	30483	32765	64.0	133	https://www.orthodb.org/v10?query=201591at4751	WD40-repeat-containing domain
202089at4751	Complete	scaffold_159	15043	16290	205.2	215	https://www.orthodb.org/v10?query=202089at4751	Mitochondrial import receptor subunit TOM40
202248at4751	Complete	scaffold_582	13610	14935	162.5	217	https://www.orthodb.org/v10?query=202248at4751	Amino-acid acetyltransferase, mitochondrial
203109at4751	Complete	scaffold_248	18910	20602	204.3	260	https://www.orthodb.org/v10?query=203109at4751	Protein DOM34 homolog
203710at4751	Complete	scaffold_49	3687	5178	445.5	315	https://www.orthodb.org/v10?query=203710at4751	cytochrome oxidase assembly
204087at4751	Complete	scaffold_107	43633	44927	522.2	324	https://www.orthodb.org/v10?query=204087at4751	Chorismate synthase
204341at4751	Complete	scaffold_88	54272	57403	443.9	562	https://www.orthodb.org/v10?query=204341at4751	Condensin complex subunit 2
204508at4751	Missing
205479at4751	Complete	scaffold_188	43814	45212	289.8	211	https://www.orthodb.org/v10?query=205479at4751	Cyclin-dependent kinase 7
207926at4751	Complete	scaffold_162	41184	44538	389.0	567	https://www.orthodb.org/v10?query=207926at4751	actin-like ATPase domain-containing protein
208463at4751	Complete	scaffold_41	29636	32132	450.2	463	https://www.orthodb.org/v10?query=208463at4751	Pre-mRNA-splicing factor CLF1
209053at4751	Complete	scaffold_31	6252	7788	424.0	320	https://www.orthodb.org/v10?query=209053at4751	serine-tRNA ligase
209619at4751	Complete	scaffold_458	12656	14754	315.4	247	https://www.orthodb.org/v10?query=209619at4751	Threonylcarbamoyl-AMP synthase
210178at4751	Missing
210462at4751	Missing
210986at4751	Complete	scaffold_84	7326	9350	242.7	286	https://www.orthodb.org/v10?query=210986at4751	FACT complex subunit POB3
211442at4751	Complete	scaffold_635	6108	10716	247.3	217	https://www.orthodb.org/v10?query=211442at4751	endoplasmic oxidoreductin
211634at4751	Complete	scaffold_835	2982	4422	367.8	262	https://www.orthodb.org/v10?query=211634at4751	Homoisocitrate dehydrogenase
211768at4751	Complete	scaffold_200	33660	38293	394.8	310	https://www.orthodb.org/v10?query=211768at4751	60S ribosomal export protein NMD3
212522at4751	Complete	scaffold_266	34509	37009	270.8	330	https://www.orthodb.org/v10?query=212522at4751	Cyclin-like
212735at4751	Complete	scaffold_348	16691	18270	423.6	373	https://www.orthodb.org/v10?query=212735at4751	zf-ZPR1-domain-containing protein
213564at4751	Missing
215926at4751	Complete	scaffold_77	4669	5900	320.1	261	https://www.orthodb.org/v10?query=215926at4751	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
216270at4751	Duplicated	scaffold_461	20905	24503	395.0	323	https://www.orthodb.org/v10?query=216270at4751	Rab GDP dissociation inhibitor
216270at4751	Duplicated	scaffold_298	12303	13937	407.4	324	https://www.orthodb.org/v10?query=216270at4751	Rab GDP dissociation inhibitor
216661at4751	Complete	scaffold_733	4939	6303	395.4	263	https://www.orthodb.org/v10?query=216661at4751	Cytoplasmic tRNA 2-thiolation protein 1
216683at4751	Complete	scaffold_347	13998	16042	278.0	251	https://www.orthodb.org/v10?query=216683at4751	Phenylalanyl-tRNA synthetase
216747at4751	Complete	scaffold_771	6469	8227	354.3	286	https://www.orthodb.org/v10?query=216747at4751	Transcription initiation factor TFIID subunit 6
216949at4751	Complete	scaffold_13	110998	115024	162.6	256	https://www.orthodb.org/v10?query=216949at4751	Topoisomerase II-associated protein PAT1
217097at4751	Duplicated	scaffold_448	22020	24788	257.9	238	https://www.orthodb.org/v10?query=217097at4751	kinase-like protein
217097at4751	Duplicated	scaffold_154	44859	50493	242.7	235	https://www.orthodb.org/v10?query=217097at4751	kinase-like protein
217374at4751	Complete	scaffold_121	47610	49011	286.1	238	https://www.orthodb.org/v10?query=217374at4751	Fructose-1,6-bisphosphatase
219236at4751	Complete	scaffold_166	46895	48524	516.8	309	https://www.orthodb.org/v10?query=219236at4751	Actin family
219492at4751	Complete	scaffold_720	4985	7782	143.3	219	https://www.orthodb.org/v10?query=219492at4751	Cwf19-like, C-terminal domain-1
221926at4751	Complete	scaffold_8	44862	47141	371.7	405	https://www.orthodb.org/v10?query=221926at4751	RNA recognition motif domain
224693at4751	Complete	scaffold_302	29220	30975	326.4	298	https://www.orthodb.org/v10?query=224693at4751	Dol-P-Man
224775at4751	Complete	scaffold_231	853	2426	275.2	267	https://www.orthodb.org/v10?query=224775at4751	P-loop containing nucleoside triphosphate hydrolase protein
224804at4751	Complete	scaffold_329	6620	10318	268.4	229	https://www.orthodb.org/v10?query=224804at4751	Actin-related protein 2/3 complex subunit
225321at4751	Complete	scaffold_69	801	2463	701.1	380	https://www.orthodb.org/v10?query=225321at4751	Actin family
225351at4751	Complete	scaffold_166	9669	10879	208.5	232	https://www.orthodb.org/v10?query=225351at4751	Nicotinate phosphoribosyltransferase
225535at4751	Complete	scaffold_94	20915	22678	381.3	334	https://www.orthodb.org/v10?query=225535at4751	Transcriptional adapter 2
225712at4751	Complete	scaffold_138	50744	52174	166.7	207	https://www.orthodb.org/v10?query=225712at4751	PEBP-like protein
225820at4751	Complete	scaffold_148	8037	9423	200.4	195	https://www.orthodb.org/v10?query=225820at4751	Putative transferase CAF17, mitochondrial
225918at4751	Complete	scaffold_30	59916	62276	387.8	419	https://www.orthodb.org/v10?query=225918at4751	Mannosyltransferase
226810at4751	Complete	scaffold_161	41074	42684	316.5	249	https://www.orthodb.org/v10?query=226810at4751	Bystin
227572at4751	Complete	scaffold_94	23003	24462	270.3	251	https://www.orthodb.org/v10?query=227572at4751	WD40 repeat
228465at4751	Complete	scaffold_139	38661	41304	182.7	283	https://www.orthodb.org/v10?query=228465at4751	Tetratricopeptide-like helical domain superfamily
228752at4751	Complete	scaffold_216	40008	41522	319.4	357	https://www.orthodb.org/v10?query=228752at4751	Cdc37
229510at4751	Fragmented	scaffold_414	12498	14429	191.1	231	https://www.orthodb.org/v10?query=229510at4751	tRNA (guanine(37)-N1)-methyltransferase
229997at4751	Missing
230605at4751	Complete	scaffold_935	4244	6802	130.8	349	https://www.orthodb.org/v10?query=230605at4751	Ndc80 domain superfamily
231468at4751	Complete	scaffold_319	32001	34267	260.5	278	https://www.orthodb.org/v10?query=231468at4751	Translation initiation factor eIF-2B subunit delta
231582at4751	Complete	scaffold_260	11962	13530	294.7	275	https://www.orthodb.org/v10?query=231582at4751	NADPH
232698at4751	Complete	scaffold_604	13384	16457	572.1	511	https://www.orthodb.org/v10?query=232698at4751	Protein SEY1
233287at4751	Complete	scaffold_1010	377	2240	354.3	270	https://www.orthodb.org/v10?query=233287at4751	ATP-dependent RNA helicase DBP5
233706at4751	Duplicated	scaffold_2	140313	141782	249.4	244	https://www.orthodb.org/v10?query=233706at4751	tRNA-dihydrouridine synthase
233706at4751	Duplicated	scaffold_5	95740	97439	245.1	242	https://www.orthodb.org/v10?query=233706at4751	tRNA-dihydrouridine synthase
234548at4751	Complete	scaffold_86	17539	23882	547.7	959	https://www.orthodb.org/v10?query=234548at4751	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain
234698at4751	Complete	scaffold_66	25629	27954	401.9	327	https://www.orthodb.org/v10?query=234698at4751	P-loop containing nucleoside triphosphate hydrolase protein
235105at4751	Complete	scaffold_1300	1361	2477	385.1	288	https://www.orthodb.org/v10?query=235105at4751	UAA transporter
235463at4751	Complete	scaffold_79	9900	11104	289.5	244	https://www.orthodb.org/v10?query=235463at4751	Eukaryotic translation initiation factor 3 subunit I
235640at4751	Missing
236504at4751	Duplicated	scaffold_546	10108	11992	664.8	379	https://www.orthodb.org/v10?query=236504at4751	Protein phosphatase PP2A regulatory subunit B
236504at4751	Duplicated	scaffold_30	52994	57442	663.9	379	https://www.orthodb.org/v10?query=236504at4751	Protein phosphatase PP2A regulatory subunit B
236504at4751	Duplicated	scaffold_838	244	2363	649.7	379	https://www.orthodb.org/v10?query=236504at4751	Protein phosphatase PP2A regulatory subunit B
237276at4751	Duplicated	scaffold_514	961	2702	419.0	348	https://www.orthodb.org/v10?query=237276at4751	Glucose-6-phosphate 1-dehydrogenase
237276at4751	Duplicated	scaffold_96	54061	55662	378.9	349	https://www.orthodb.org/v10?query=237276at4751	Glucose-6-phosphate 1-dehydrogenase
237281at4751	Complete	scaffold_217	580	5423	281.0	243	https://www.orthodb.org/v10?query=237281at4751	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
237393at4751	Duplicated	scaffold_780	2378	5321	249.2	350	https://www.orthodb.org/v10?query=237393at4751	Nucleolar complex-associated protein 3
237393at4751	Duplicated	scaffold_780	7286	10229	249.2	350	https://www.orthodb.org/v10?query=237393at4751	Nucleolar complex-associated protein 3
237533at4751	Complete	scaffold_393	1853	3382	253.8	163	https://www.orthodb.org/v10?query=237533at4751	ATPase, AAA-type, conserved site
238922at4751	Complete	scaffold_16	71703	74616	219.8	282	https://www.orthodb.org/v10?query=238922at4751	Protein kinase domain
240036at4751	Complete	scaffold_160	12644	14498	644.2	493	https://www.orthodb.org/v10?query=240036at4751	Pescadillo homolog
240246at4751	Complete	scaffold_139	29038	31052	175.0	287	https://www.orthodb.org/v10?query=240246at4751	Nitrogen permease regulator 3
241079at4751	Complete	scaffold_934	1991	3689	321.5	314	https://www.orthodb.org/v10?query=241079at4751	Adenylyl cyclase-associated protein
241483at4751	Complete	scaffold_69	8264	10301	466.0	384	https://www.orthodb.org/v10?query=241483at4751	WD40-repeat-containing domain
241586at4751	Complete	scaffold_114	53666	55340	413.1	392	https://www.orthodb.org/v10?query=241586at4751	WD40-repeat-containing domain
241860at4751	Complete	scaffold_49	2117	7180	416.2	277	https://www.orthodb.org/v10?query=241860at4751	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
243015at4751	Complete	scaffold_4	67517	69619	383.1	372	https://www.orthodb.org/v10?query=243015at4751	Ubiquitin specific protease, conserved site
244066at4751	Complete	scaffold_293	32092	33730	395.2	309	https://www.orthodb.org/v10?query=244066at4751	Gamma-glutamyl phosphate reductase
245480at4751	Complete	scaffold_257	6901	14142	430.2	392	https://www.orthodb.org/v10?query=245480at4751	Replication protein A subunit
245900at4751	Complete	scaffold_409	23649	25154	375.6	311	https://www.orthodb.org/v10?query=245900at4751	Phosphoglycerate kinase
246207at4751	Complete	scaffold_560	7809	9102	253.5	207	https://www.orthodb.org/v10?query=246207at4751	WD40-repeat-containing domain
246951at4751	Complete	scaffold_194	44345	46101	405.7	353	https://www.orthodb.org/v10?query=246951at4751	WD40-repeat-containing domain
247065at4751	Complete	scaffold_78	40569	43797	200.6	501	https://www.orthodb.org/v10?query=247065at4751	SNU66/SART1 family
247129at4751	Complete	scaffold_165	38950	40858	239.0	273	https://www.orthodb.org/v10?query=247129at4751	kinase-like protein
247383at4751	Complete	scaffold_851	912	2365	163.7	223	https://www.orthodb.org/v10?query=247383at4751	Elongator complex protein 4
248360at4751	Complete	scaffold_18	57161	64485	428.5	332	https://www.orthodb.org/v10?query=248360at4751	3'-5' exonuclease activity
251158at4751	Complete	scaffold_599	10085	11373	462.4	282	https://www.orthodb.org/v10?query=251158at4751	tRNA N6-adenosine threonylcarbamoyltransferase
251613at4751	Complete	scaffold_2	26302	27783	296.5	256	https://www.orthodb.org/v10?query=251613at4751	AFG1-like ATPase
252314at4751	Complete	scaffold_213	9971	11307	57.0	111	https://www.orthodb.org/v10?query=252314at4751	Uncharacterised protein family UPF0363
252469at4751	Complete	scaffold_994	3977	5686	316.8	250	https://www.orthodb.org/v10?query=252469at4751	Phosphatidate cytidylyltransferase
254717at4751	Complete	scaffold_172	41243	42594	353.4	242	https://www.orthodb.org/v10?query=254717at4751	ATPase GET3
255378at4751	Complete	scaffold_192	19084	23232	298.7	320	https://www.orthodb.org/v10?query=255378at4751	WD40-repeat-containing domain
255412at4751	Complete	scaffold_421	19351	21067	525.7	296	https://www.orthodb.org/v10?query=255412at4751	Pre-mRNA-splicing factor prp46
256318at4751	Complete	scaffold_62	45175	47185	421.4	316	https://www.orthodb.org/v10?query=256318at4751	WD40-repeat-containing domain
256914at4751	Complete	scaffold_362	2470	7305	268.9	341	https://www.orthodb.org/v10?query=256914at4751	Mitochondrial import inner membrane translocase subunit TIM44
257330at4751	Duplicated	scaffold_57	74934	76495	319.1	274	https://www.orthodb.org/v10?query=257330at4751	Mitochondrial import inner membrane translocase subunit TIM50
257330at4751	Duplicated	scaffold_42	20722	22346	325.3	272	https://www.orthodb.org/v10?query=257330at4751	Mitochondrial import inner membrane translocase subunit TIM50
258245at4751	Complete	scaffold_741	6472	8015	582.0	348	https://www.orthodb.org/v10?query=258245at4751	tryptophanyl-tRNA synthetase
258762at4751	Complete	scaffold_215	24521	27497	149.9	184	https://www.orthodb.org/v10?query=258762at4751	Ribonuclease III
259060at4751	Duplicated	scaffold_160	872	5276	352.8	331	https://www.orthodb.org/v10?query=259060at4751	Phospholipid
259060at4751	Duplicated	scaffold_1	5792	8342	351.9	346	https://www.orthodb.org/v10?query=259060at4751	Phospholipid
259444at4751	Complete	scaffold_34	12736	14298	207.3	329	https://www.orthodb.org/v10?query=259444at4751	WD40-repeat-containing domain
259700at4751	Complete	scaffold_119	30678	32111	228.6	217	https://www.orthodb.org/v10?query=259700at4751	RNA 3'-terminal phosphate cyclase
259883at4751	Complete	scaffold_534	7778	13195	47.8	85	https://www.orthodb.org/v10?query=259883at4751	Zinc finger, CCCH-type
260251at4751	Complete	scaffold_186	2369	3401	300.7	225	https://www.orthodb.org/v10?query=260251at4751	ATP phosphoribosyltransferase
260722at4751	Complete	scaffold_590	13646	16395	356.4	221	https://www.orthodb.org/v10?query=260722at4751	Deoxyhypusine synthase
260896at4751	Complete	scaffold_788	3048	4044	139.7	167	https://www.orthodb.org/v10?query=260896at4751	Cyclin-like
261237at4751	Complete	scaffold_230	2317	5039	279.4	371	https://www.orthodb.org/v10?query=261237at4751	anaphase-promoting complex subunit 6
262317at4751	Complete	scaffold_251	7405	8515	353.8	266	https://www.orthodb.org/v10?query=262317at4751	Transcription factor TFIIB
263390at4751	Complete	scaffold_74	12046	14332	363.5	325	https://www.orthodb.org/v10?query=263390at4751	RNA polymerase II transcription factor B subunit 2
264038at4751	Complete	scaffold_71	4739	8372	361.4	363	https://www.orthodb.org/v10?query=264038at4751	KEN domain
264164at4751	Complete	scaffold_364	26245	29723	336.9	430	https://www.orthodb.org/v10?query=264164at4751	Ankyrin repeat-containing domain
265302at4751	Complete	scaffold_304	22267	23599	220.0	228	https://www.orthodb.org/v10?query=265302at4751	Nuclear protein SNF4
265325at4751	Complete	scaffold_886	943	2632	262.1	380	https://www.orthodb.org/v10?query=265325at4751	ubiquinol-cytochrome c reductase core subunit 2
266634at4751	Duplicated	scaffold_904	6719	8336	340.5	332	https://www.orthodb.org/v10?query=266634at4751	SH3 domain
266634at4751	Duplicated	scaffold_517	15593	21617	345.7	340	https://www.orthodb.org/v10?query=266634at4751	SH3 domain
267556at4751	Duplicated	scaffold_230	5897	7494	159.9	157	https://www.orthodb.org/v10?query=267556at4751	Mitochondrial matrix Mmp37
267556at4751	Duplicated	scaffold_682	3748	5209	166.0	154	https://www.orthodb.org/v10?query=267556at4751	Mitochondrial matrix Mmp37
269389at4751	Complete	scaffold_145	7496	8826	428.8	303	https://www.orthodb.org/v10?query=269389at4751	V-type proton ATPase subunit
269580at4751	Complete	scaffold_22	19600	22162	304.3	291	https://www.orthodb.org/v10?query=269580at4751	Protein HGH1 N-terminal
269939at4751	Complete	scaffold_248	16571	22561	181.9	272	https://www.orthodb.org/v10?query=269939at4751	Winged helix-like DNA-binding domain superfamily
271511at4751	Complete	scaffold_767	6754	8643	166.0	225	https://www.orthodb.org/v10?query=271511at4751	25S rRNA (Cytosine-C(5))-methyltransferase rcm1
271781at4751	Complete	scaffold_187	35394	39971	137.5	264	https://www.orthodb.org/v10?query=271781at4751	CTLH, C-terminal LisH motif
271850at4751	Complete	scaffold_255	27415	30361	178.4	221	https://www.orthodb.org/v10?query=271850at4751	N-acetylglucosaminyl transferase component
272081at4751	Missing
272711at4751	Complete	scaffold_13	98585	100027	257.0	227	https://www.orthodb.org/v10?query=272711at4751	Putative 26S proteasome regulatory subunit rpn9
273469at4751	Complete	scaffold_664	6726	8624	253.0	255	https://www.orthodb.org/v10?query=273469at4751	tRNA (Adenine(58)-N(1))-methyltransferase non-catalytic subunit trm6
274828at4751	Complete	scaffold_782	409	6233	266.1	280	https://www.orthodb.org/v10?query=274828at4751	GPI-anchored wall transfer protein
276205at4751	Missing
278643at4751	Complete	scaffold_927	4891	6791	228.8	291	https://www.orthodb.org/v10?query=278643at4751	Phosphatidylinositol-glycan biosynthesis class S protein
279020at4751	Complete	scaffold_451	6135	6864	228.8	209	https://www.orthodb.org/v10?query=279020at4751	alpha-L RNA-binding motif-containing protein
280937at4751	Complete	scaffold_165	44598	50006	294.2	204	https://www.orthodb.org/v10?query=280937at4751	S-methyl-5'-thioadenosine phosphorylase
281299at4751	Complete	scaffold_204	38563	40743	297.0	268	https://www.orthodb.org/v10?query=281299at4751	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
281726at4751	Complete	scaffold_265	11439	12488	269.7	165	https://www.orthodb.org/v10?query=281726at4751	Proteasome subunit beta type
281920at4751	Complete	scaffold_383	14573	15938	318.5	268	https://www.orthodb.org/v10?query=281920at4751	tRNA pseudouridine synthase
282059at4751	Complete	scaffold_212	24242	25688	477.0	283	https://www.orthodb.org/v10?query=282059at4751	Pyruvate dehydrogenase E1 component subunit beta
282964at4751	Complete	scaffold_461	7585	9004	214.5	169	https://www.orthodb.org/v10?query=282964at4751	Gtr1/RagA G protein
283177at4751	Duplicated	scaffold_598	7810	9332	237.1	236	https://www.orthodb.org/v10?query=283177at4751	adenosylmethionine decarboxylase
283177at4751	Duplicated	scaffold_522	6139	8183	249.6	225	https://www.orthodb.org/v10?query=283177at4751	adenosylmethionine decarboxylase
284127at4751	Missing
284176at4751	Missing
284287at4751	Complete	scaffold_31	36787	39352	317.2	425	https://www.orthodb.org/v10?query=284287at4751	Pseudouridine synthase
284377at4751	Duplicated	scaffold_415	9904	12296	497.3	446	https://www.orthodb.org/v10?query=284377at4751	Serine/threonine-protein kinase, active site
284377at4751	Duplicated	scaffold_301	20848	22951	446.9	417	https://www.orthodb.org/v10?query=284377at4751	Serine/threonine-protein kinase, active site
